2024-07-23T16:24:27.306048Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025688,"s":"ETHUSDT","p":"3474.98","q":"3.665","f":4229210942,"l":4229210945,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306054Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025689,"s":"ETHUSDT","p":"3474.99","q":"1.762","f":4229210946,"l":4229210949,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306939Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067378,"a":1709025690,"s":"ETHUSDT","p":"3475.00","q":"55.659","f":4229210950,"l":4229211096,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.306979Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067378,"a":1709025691,"s":"ETHUSDT","p":"3474.73","q":"3.600","f":4229211097,"l":4229211097,"T":1721723067374,"m":true}}
2024-07-23T16:24:27.307011Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067378,"a":1709025692,"s":"ETHUSDT","p":"3474.72","q":"3.600","f":4229211098,"l":4229211098,"T":1721723067374,"m":true}}
2024-07-23T16:24:27.307045Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067378,"a":1709025693,"s":"ETHUSDT","p":"3474.71","q":"3.600","f":4229211099,"l":4229211099,"T":1721723067374,"m":true}}
2024-07-23T16:24:27.307067Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067378,"a":1709025694,"s":"ETHUSDT","p":"3474.70","q":"3.600","f":4229211100,"l":4229211100,"T":1721723067374,"m":true}}
2024-07-23T16:24:27.307089Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067378,"a":1709025695,"s":"ETHUSDT","p":"3474.69","q":"6.585","f":4229211101,"l":4229211102,"T":1721723067374,"m":true}}
2024-07-23T16:24:27.307111Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067378,"a":1709025696,"s":"ETHUSDT","p":"3474.67","q":"2.106","f":4229211103,"l":4229211103,"T":1721723067374,"m":true}}
2024-07-23T16:24:27.307132Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067378,"a":1709025697,"s":"ETHUSDT","p":"3474.77","q":"0.020","f":4229211104,"l":4229211104,"T":1721723067374,"m":true}}
2024-07-23T16:24:27.307154Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067378,"a":1709025698,"s":"ETHUSDT","p":"3475.00","q":"10.000","f":4229211105,"l":4229211118,"T":1721723067374,"m":false}}
2024-07-23T16:24:27.307187Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067378,"a":1709025699,"s":"ETHUSDT","p":"3474.98","q":"0.040","f":4229211119,"l":4229211119,"T":1721723067374,"m":true}}
2024-07-23T16:24:27.307220Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067378,"a":1709025700,"s":"ETHUSDT","p":"3475.00","q":"0.888","f":4229211120,"l":4229211120,"T":1721723067374,"m":false}}
